Instance,Income
164637,196063.3098
164638,158510.0733
164639,44087.70248
164640,17598.72979
164641,38404.37718
164642,624322.1927
164643,92297.23971
164644,436324.3404
164645,126955.2046
164646,116141.0278
164647,25789.98704
164648,250044.5505
164649,113438.3445
164650,156832.1912
164651,151872.2525
164652,104737.2751
164653,145166.2938
164654,857.3214311
164655,2429.446562
164656,259734.4124
164657,159493.2284
164658,83521.23925
164659,199669.6453
164660,95458.77646
164661,515896.929
164662,120458.5724
164663,-29258.16746
164664,130486.4086
164665,394448.0594
164666,297403.0205
164667,47980.57495
164668,482369.1751
164669,23430.25914
164670,419123.709
164671,259880.5409
164672,168678.5734
164673,391635.9249
164674,109219.1318
164675,189356.9174
164676,22496.06552
164677,279897.8531
164678,474496.2538
164679,10943.73656
164680,274270.3367
164681,132088.084
164682,21200.11441
164683,127494.0246
164684,117724.3342
164685,47834.91524
164686,30250.57551
164687,202993.6723
164688,-21392.19239
164689,156383.1324
164690,-34365.98188
164691,16719.682
164692,13272.51169
164693,76754.30995
164694,-43478.27918
164695,89336.97064
164696,57204.04427
164697,61332.67925
164698,87799.03759
164699,152259.2156
164700,-89208.60277
164701,-32619.24567
164702,93089.15092
164703,13984.62085
164704,31873.44107
164705,67962.50623
164706,79487.49701
164707,74719.96562
164708,170824.2083
164709,339111.2902
164710,255750.2566
164711,372802.652
164712,132625.2745
164713,-23333.3352
164714,173492.8522
164715,100693.1552
164716,150289.8756
164717,63687.64867
164718,21160.12059
164719,189902.0935
164720,49346.19355
164721,145893.7641
164722,20849.0474
164723,107715.5975
164724,73857.13475
164725,116725.7855
164726,61567.89941
164727,53665.00342
164728,-66810.10654
164729,34316.34705
164730,16287.90564
164731,44852.58764
164732,152862.4418
164733,-287968.588
164734,254686.4969
164735,42101.75378
164736,36252.76348
164737,167288.8124
164738,32772.94184
164739,123238.214
164740,26024.28866
164741,48878.58696
164742,216200.1467
164743,119497.644
164744,552071.8972
164745,222202.7833
164746,1858.500199
164747,76686.95845
164748,59423.54182
164749,44053.15851
164750,55594.17891
164751,130317.7753
164752,261086.9947
164753,76200.71815
164754,54307.89602
164755,5504.822202
164756,20301.53398
164757,93087.2757
164758,241706.6436
164759,128666.9093
164760,6911.726799
164761,70593.6578
164762,132034.1319
164763,119135.8769
164764,167671.5794
164765,36641.10945
164766,-23609.19381
164767,-74541.51686
164768,69841.24281
164769,54267.24665
164770,3901.924444
164771,113403.7194
164772,-459.5504908
164773,35352.33356
164774,653593.9646
164775,115261.8995
164776,120745.4877
164777,60010.89635
164778,8937.396564
164779,258191.9995
164780,295752.8964
164781,158490.0485
164782,177879.2262
164783,104200.174
164784,-22980.29504
164785,8557.633197
164786,9339.928448
164787,61682.13373
164788,-5433.308937
164789,33856.38728
164790,206007.3321
164791,14283.56855
164792,88359.17427
164793,157515.634
164794,342302.9765
164795,-9906.525154
164796,38957.02864
164797,187107.7014
164798,178049.6179
164799,240422.0717
164800,50635.82209
164801,45052.54272
164802,256979.6389
164803,-41568.92196
164804,199455.5063
164805,21269.84057
164806,150930.1487
164807,16266.82807
164808,109464.1595
164809,90655.92797
164810,438677.9024
164811,38182.52966
164812,40956.10745
164813,-47748.22231
164814,-25615.93288
164815,53895.08791
164816,349723.1142
164817,99791.11112
164818,189142.1657
164819,63803.27209
164820,21234.74133
164821,58194.49497
164822,281879.1826
164823,56426.96213
164824,112755.3314
164825,320805.5574
164826,210007.358
164827,105806.8738
164828,39288.68715
164829,57209.45605
164830,91377.79948
164831,142100.5694
164832,61197.72412
164833,25112.98739
164834,292527.4449
164835,-44563.77184
164836,42138.08468
164837,29049.16696
164838,360137.0433
164839,161684.306
164840,60269.96551
164841,137267.8839
164842,44281.57833
164843,292681.8877
164844,94197.41148
164845,76503.54148
164846,357695.1275
164847,329851.804
164848,445397.5386
164849,217504.3463
164850,18560.32771
164851,471689.5357
164852,48336.58321
164853,12665.62268
164854,111327.5769
164855,117521.5512
164856,348577.5559
164857,102500.5728
164858,137040.1929
164859,42379.49898
164860,161146.8539
164861,4237.121462
164862,43580.37795
164863,188419.4289
164864,49684.89238
164865,59560.80986
164866,214473.1373
164867,86991.97831
164868,63778.12275
164869,202182.6708
164870,-13819.86809
164871,99730.61981
164872,18446.23804
164873,179919.4912
164874,6164.455346
164875,-53379.89784
164876,64724.16751
164877,119305.2118
164878,88896.89993
164879,78213.82963
164880,60349.27097
164881,152291.007
164882,146084.8299
164883,-20943.91097
164884,200138.9666
164885,40610.72035
164886,54813.8019
164887,207787.3938
164888,-40586.4604
164889,114054.4464
164890,320875.4396
164891,-2540.456831
164892,231356.5742
164893,181855.5829
164894,264152.3977
164895,76047.11189
164896,-24963.51856
164897,46511.73398
164898,125249.3073
164899,21102.03324
164900,133954.262
164901,218577.5588
164902,114921.1644
164903,93623.17191
164904,-10452.23745
164905,732069.1473
164906,11635.81242
164907,-11394.85245
164908,94161.53675
164909,38832.09378
164910,121280.2074
164911,77015.94927
164912,76347.06259
164913,-30246.67066
164914,235182.9774
164915,51842.71535
164916,409346.6832
164917,33730.78598
164918,44559.64072
164919,239568.6672
164920,68420.93776
164921,283054.8536
164922,50034.49913
164923,-8525.639137
164924,82278.21411
164925,83676.23319
164926,-727.6033748
164927,210216.5758
164928,155677.4221
164929,152122.6035
164930,167142.0851
164931,50409.02106
164932,20197.40715
164933,141077.1806
164934,280623.1624
164935,43131.33534
164936,162062.2674
164937,144721.2144
164938,149796.8725
164939,26096.2883
164940,59826.35358
164941,61523.36096
164942,168539.5807
164943,73511.94458
164944,11790.19156
164945,290759.5544
164946,66063.60484
164947,14759.04603
164948,91034.89962
164949,111941.1091
164950,203119.1781
164951,12658.052
164952,-11572.70979
164953,20349.18033
164954,37335.93408
164955,83977.60111
164956,135544.9923
164957,33671.77183
164958,-112818.1349
164959,205005.6236
164960,385088.5081
164961,37938.58977
164962,18054.08633
164963,55551.45496
164964,223876.6826
164965,142997.1297
164966,164675.8382
164967,204621.6283
164968,4834.598749
164969,4114.572731
164970,49987.90239
164971,54848.55356
164972,163691.4145
164973,713295.8308
164974,42212.90832
164975,185556.2796
164976,-2453.20873
164977,63218.12097
164978,205680.6702
164979,100372.1452
164980,158448.531
164981,58768.1668
164982,254553.5832
164983,44150.5929
164984,17760.67221
164985,396652.0359
164986,131369.0329
164987,152355.212
164988,38567.6752
164989,135512.7771
164990,196813.4131
164991,46619.81652
164992,66650.6286
164993,-11272.31946
164994,67478.38855
164995,208614.9775
164996,99273.13814
164997,48720.06446
164998,530551.8106
164999,7408.402077
165000,93098.70251
165001,118354.6295
165002,-8523.645164
165003,-29377.61642
165004,108168.6622
165005,23991.93162
165006,121240.6926
165007,33411.11247
165008,131373.5245
165009,124304.0491
165010,26840.16206
165011,142589.5705
165012,101042.9999
165013,177254.827
165014,9082.72722
165015,120830.2962
165016,115015.6559
165017,200140.246
165018,-911.8636418
165019,72707.83982
165020,66585.47795
165021,323303.9017
165022,12166.69535
165023,255149.3225
165024,294316.9699
165025,219932.5806
165026,32520.42852
165027,-27262.75905
165028,42435.27683
165029,262642.4331
165030,96516.72367
165031,385823.8154
165032,56612.51238
165033,91831.24111
165034,-9392.006426
165035,18553.0442
165036,280003.2998
165037,183938.4229
165038,27290.08692
165039,155611.6969
165040,6175.451258
165041,-6119.228146
165042,-65468.02248
165043,52488.29856
165044,94641.22227
165045,119435.7046
165046,53093.89481
165047,208163.3859
165048,-41909.38008
165049,126727.9255
165050,2056.749654
165051,176828.0975
165052,73416.71907
165053,157735.9894
165054,69626.22911
165055,87816.30544
165056,83509.09201
165057,12664.78407
165058,-1497.398985
165059,147574.4401
165060,-10726.97099
165061,26350.90637
165062,512981.0616
165063,63219.77777
165064,73038.9242
165065,139471.4961
165066,468194.1648
165067,45261.43843
165068,60940.77731
165069,84211.6142
165070,66174.91328
165071,437364.6368
165072,311164.0704
165073,998500.6116
165074,79758.28799
165075,10414.71431
165076,64756.38523
165077,62085.89817
165078,39183.25878
165079,111375.1299
165080,52308.41339
165081,84842.70654
165082,-46132.93896
165083,11537.17842
165084,51797.92231
165085,-11501.3448
165086,180345.2162
165087,119041.6962
165088,26699.0488
165089,18376.52915
165090,-25154.67
165091,-65419.13257
165092,231796.6849
165093,57085.62589
165094,5675.797248
165095,238125.9715
165096,142666.4061
165097,229562.3646
165098,154147.9807
165099,200289.2488
165100,388424.5007
165101,53629.96586
165102,90191.50937
165103,18993.50728
165104,64104.51541
165105,46496.4054
165106,74103.88769
165107,24352.79232
165108,10209.89879
165109,23505.32838
165110,-32476.10795
165111,17194.94371
165112,153426.5078
165113,90210.61835
165114,274294.2925
165115,167056.601
165116,182032.2069
165117,66530.13134
165118,23455.38325
165119,182490.0327
165120,186954.4282
165121,8186.075809
165122,101629.3932
165123,98343.72954
165124,-28955.15209
165125,253512.7483
165126,-10065.99062
165127,70257.84708
165128,522471.9302
165129,35087.50323
165130,-36116.8943
165131,183764.8266
165132,-38676.98042
165133,50701.56179
165134,69279.2544
165135,455177.9052
165136,93325.70145
165137,43597.6591
165138,70814.86414
165139,163171.1982
165140,12618.29291
165141,272201.8608
165142,-28628.37971
165143,55717.69987
165144,127109.134
165145,60896.4527
165146,97416.40992
165147,90980.09641
165148,-18053.20251
165149,106075.1438
165150,-17028.88495
165151,319210.7806
165152,153038.3703
165153,4446.560321
165154,45635.81497
165155,60146.23782
165156,157887.8075
165157,6916.923109
165158,50639.19586
165159,48936.16371
165160,729038.9816
165161,176792.4105
165162,415080.5335
165163,29035.32707
165164,88749.61664
165165,74079.40176
165166,195917.092
165167,432001.9062
165168,279618.9444
165169,487793.5994
165170,42734.75012
165171,47579.15771
165172,533467.1896
165173,224055.5898
165174,73596.78905
165175,126264.5657
165176,137292.6763
165177,73631.9128
165178,156207.8785
165179,372600.7798
165180,89295.33948
165181,469875.9842
165182,68232.1635
165183,135540.1451
165184,-17020.35007
165185,-10407.18366
165186,69175.80662
165187,258304.3575
165188,93521.4717
165189,83501.33983
165190,187827.0728
165191,64876.98684
165192,-6012.399404
165193,22741.37743
165194,57558.79516
165195,248367.2918
165196,32186.73821
165197,133212.1027
165198,-2172.575336
165199,99330.99465
165200,5441.471272
165201,57689.4389
165202,113090.5615
165203,43829.26861
165204,188418.8718
165205,147799.9453
165206,144147.2311
165207,174138.8075
165208,230173.1729
165209,30106.28394
165210,25201.33771
165211,237557.4781
165212,-21369.57043
165213,38769.14805
165214,34329.97281
165215,30526.8971
165216,128551.3791
165217,-8614.153114
165218,23677.93313
165219,63996.57032
165220,42061.01081
165221,226030.2284
165222,21197.86251
165223,97773.653
165224,58733.31102
165225,66326.65287
165226,173294.6296
165227,110421.0605
165228,74650.95363
165229,347009.3367
165230,-24585.08011
165231,527598.0814
165232,81520.81089
165233,44587.58293
165234,118858.6144
165235,294319.5172
165236,49922.35885
165237,389895.0734
165238,150406.4609
165239,148947.8177
165240,28594.65308
165241,138075.2521
165242,176596.7492
165243,88387.52355
165244,40957.25572
165245,56272.15192
165246,308140.9214
165247,29752.9868
165248,61227.99041
165249,42808.3007
165250,79115.04839
165251,-17395.53845
165252,76526.692
165253,-33394.44738
165254,185045.5606
165255,32809.22147
165256,9381.874573
165257,56816.80405
165258,-49298.26885
165259,-24145.69978
165260,73442.67946
165261,-5228.896928
165262,158245.5237
165263,47279.01566
165264,72842.72762
165265,15478.60424
165266,95492.86372
165267,98696.71107
165268,66287.44769
165269,-10554.85886
165270,-70562.17224
165271,26278.44868
165272,32907.90827
165273,77208.62996
165274,298187.9556
165275,145419.5605
165276,210642.3606
165277,182048.2182
165278,38080.23573
165279,26667.77159
165280,-1232.235857
165281,34264.79081
165282,72635.18919
165283,128431.6286
165284,142160.6842
165285,48160.40211
165286,91398.92269
165287,-12245.09961
165288,310576.873
165289,89526.05189
165290,54203.81822
165291,64780.19668
165292,23817.46327
165293,17544.89777
165294,168106.2678
165295,1746.021219
165296,16046.52011
165297,101349.3239
165298,47134.52015
165299,19998.07482
165300,96038.09972
165301,226025.0587
165302,163290.9503
165303,103748.8599
165304,-67765.57419
165305,40968.65247
165306,95608.77996
165307,206675.606
165308,19347.12219
165309,291387.1591
165310,379483.4908
165311,97168.63907
165312,100163.3894
165313,68740.36207
165314,-38906.15469
165315,-3666.934908
165316,151254.6267
165317,37924.76109
165318,96125.75134
165319,81990.32503
165320,145727.7254
165321,-11583.49977
165322,31008.78422
165323,53743.06467
165324,14725.40724
165325,-55228.72947
165326,-18173.84311
165327,115240.7442
165328,69034.06748
165329,121227.3585
165330,122430.3419
165331,192166.0393
165332,106365.892
165333,88722.00951
165334,-1956.783728
165335,225847.7041
165336,223330.4075
165337,-25964.62197
165338,73382.81608
165339,44574.05477
165340,-2704.434539
165341,39834.29571
165342,125955.2619
165343,342081.3944
165344,115287.5666
165345,256052.5593
165346,157634.2319
165347,58951.17226
165348,179092.6149
165349,199869.8452
165350,91045.24703
165351,100074.0229
165352,22608.20442
165353,101711.4214
165354,159627.4716
165355,156075.6981
165356,111650.0142
165357,-43301.71447
165358,133387.8538
165359,181607.2602
165360,41141.51395
165361,65502.97544
165362,70169.90955
165363,73049.42623
165364,134985.5668
165365,357397.231
165366,598265
165367,53681.77919
165368,394057.1741
165369,84366.53959
165370,76496.2964
165371,138164.4178
165372,46340.22446
165373,220496.6642
165374,42542.93964
165375,87863.57901
165376,31409.96641
165377,113411.9367
165378,381359.5267
165379,140099.9783
165380,66846.21264
165381,87281.85437
165382,82238.096
165383,163556.8479
165384,11084.94503
165385,132559.8269
165386,18216.07595
165387,327956.1814
165388,251562.6264
165389,80438.82589
165390,293492.9677
165391,21977.60106
165392,719.3868036
165393,92035.10424
165394,76026.54577
165395,91495.58463
165396,105181.6077
165397,53679.28002
165398,79112.04848
165399,2104.30201
165400,3636.829754
165401,320539.8746
165402,-44615.66915
165403,161449.7777
165404,338608.1269
165405,95051.678
165406,43563.91825
165407,39235.76225
165408,71203.86608
165409,56781.31087
165410,55085.44152
165411,337375.578
165412,111189.6346
165413,202098.152
165414,136615.8268
165415,44054.69455
165416,168376.4369
165417,35789.99797
165418,50023.41197
165419,161866.7739
165420,174825.0576
165421,105442.2508
165422,27820.77223
165423,17404.04986
165424,142908.6179
165425,51915.17302
165426,113831.4111
165427,286379.3771
165428,164106.6236
165429,132467.0101
165430,31264.8906
165431,161769.0586
165432,182514.648
165433,145600.9295
165434,101833.098
165435,43710.03979
165436,32534.34679
165437,44390.93737
165438,229539.7233
165439,45043.98855
165440,137369.087
165441,-684.9552673
165442,100992.6913
165443,144866.1391
165444,-5037.443107
165445,-22025.10702
165446,31107.42945
165447,20631.88338
165448,404063.5624
165449,139340.1988
165450,132890.4806
165451,38814.6729
165452,543576.1198
165453,115076.0876
165454,103306.0426
165455,106881.2742
165456,148616.8591
165457,58092.33816
165458,306145.8627
165459,51338.32042
165460,173793.5268
165461,41770.5744
165462,30680.58592
165463,-14242.9942
165464,-3016.986507
165465,42335.38228
165466,397693.5346
165467,72151.882
165468,-52235.95539
165469,26634.67763
165470,47915.12371
165471,28813.57668
165472,11490.08126
165473,252422.7301
165474,123721.2574
165475,462006.6455
165476,60816.76372
165477,185993.8124
165478,229572.6311
165479,77671.51977
165480,230603.9903
165481,82744.93849
165482,121109.6672
165483,194017.2083
165484,169793.9121
165485,199213.2251
165486,207844.5576
165487,25537.76379
165488,89296.24365
165489,-34142.77828
165490,54464.28292
165491,160185.3904
165492,61066.0062
165493,8590.034698
165494,247056.3342
165495,85966.88045
165496,46919.51804
165497,140346.1196
165498,89949.57162
165499,114144.1521
165500,85353.04959
165501,-14243.95688
165502,25394.81761
165503,106112.8853
165504,82564.31434
165505,114334.8999
165506,390512.9747
165507,144281.6906
165508,63052.44339
165509,70805.15151
165510,333182.5384
165511,116023.094
165512,84270.45216
165513,123635.5564
165514,38458.29332
165515,296615.2915
165516,-14629.53716
165517,350868.8142
165518,547542.4188
165519,253057.2185
165520,141420.0693
165521,127370.2767
165522,193267.0997
165523,59911.8957
165524,40516.52492
165525,19052.89667
165526,12058.11476
165527,123891.1755
165528,215692.6964
165529,-46319.28167
165530,132435.3774
165531,75577.02774
165532,86767.54791
165533,101373.8529
165534,25939.8425
165535,38381.98327
165536,-264.1190349
165537,115396.906
165538,80940.7229
165539,46146.09506
165540,158793.4916
165541,129348.7381
165542,93733.24388
165543,19184.15565
165544,102615.2249
165545,16100.18952
165546,28718.33206
165547,158039.9379
165548,87838.19336
165549,80247.29907
165550,186058.9742
165551,281180.6928
165552,61609.89244
165553,218659.1202
165554,46895.57637
165555,46354.54409
165556,103029.0393
165557,95683.84882
165558,28325.30349
165559,112650.2597
165560,91898.21832
165561,123229.0275
165562,102196.3437
165563,72098.19426
165564,72825.94711
165565,137924.3525
165566,80477.10333
165567,40071.36241
165568,22473.71976
165569,153772.7789
165570,46562.15412
165571,221861.3182
165572,113027.2602
165573,79398.8666
165574,30458.40876
165575,17853.51183
165576,362332.9065
165577,86478.37126
165578,-5697.619549
165579,97631.80472
165580,209340.79
165581,-7799.91247
165582,58169.42711
165583,4977.029168
165584,73568.58056
165585,77347.4239
165586,55883.3773
165587,16863.95129
165588,245375.8376
165589,130544.6731
165590,65890.32381
165591,-12701.45206
165592,-53458.6743
165593,32536.32208
165594,37650.78585
165595,-3185.622202
165596,52965.67767
165597,-91734.75471
165598,30736.52448
165599,8492.722978
165600,64526.72858
165601,906.4035104
165602,168686.5295
165603,153679.6109
165604,86466.53483
165605,139811.3921
165606,156616.4201
165607,6039.810324
165608,171203.6094
165609,591.9587689
165610,23617.14518
165611,111259.2968
165612,251004.4619
165613,53269.36646
165614,35570.01602
165615,203368.5198
165616,26213.70548
165617,-12020.87711
165618,5250.064934
165619,15821.80916
165620,123702.9858
165621,62615.92627
165622,238352.3411
165623,81800.89004
165624,84737.64972
165625,89920.83269
165626,55843.69553
165627,76062.24909
165628,34402.07771
165629,87663.55787
165630,68986.1163
165631,-6378.405524
165632,33306.21079
165633,30016.18322
165634,58617.87764
165635,67943.00657
165636,68295.32562
165637,67913.1302
165638,79021.60343
165639,21920.48609
165640,236204.3147
165641,66204.92731
165642,185461.5352
165643,564774.1206
165644,8561.238682
165645,72175.9218
165646,27568.55237
165647,-42068.21707
165648,111364.3175
165649,2584.916172
165650,179296.0472
165651,131366.4547
165652,437249.6052
165653,125824.7891
165654,156239.2174
165655,56590.07064
165656,47406.96757
165657,126925.7806
165658,387374.4955
165659,140334.7712
165660,203217.6338
165661,67226.5688
165662,137407.9466
165663,72126.55357
165664,160664.3731
165665,18571.18604
165666,31494.20658
165667,5197.715792
165668,68260.38237
165669,110878.6855
165670,-10299.32158
165671,118607.4878
165672,-66148.5227
165673,112532.7594
165674,-34932.49734
165675,239997.9233
165676,50838.68573
165677,131689.7016
165678,18482.96233
165679,-20367.93478
165680,32543.74022
165681,99035.39327
165682,33122.33204
165683,7168.630071
165684,179963.2573
165685,288377.5473
165686,44641.59322
165687,224576.6318
165688,21893.3902
165689,74324.07383
165690,148850.1602
165691,57296.67902
165692,223042.4625
165693,-11967.81507
165694,64900.64474
165695,252134.3249
165696,4462.438396
165697,26367.82866
165698,172107.7744
165699,20749.30389
165700,2780.780247
165701,52876.42462
165702,123905.4581
165703,75903.02176
165704,140285.7929
165705,92491.00098
165706,-15818.23709
165707,154707.1634
165708,123786.5046
165709,4910.416098
165710,251777.2947
165711,31440.93132
165712,51280.38729
165713,53043.34351
165714,116492.8691
165715,83909.82618
165716,14089.05112
165717,10230.80838
165718,189.7147234
165719,71006.63976
165720,131408.3869
165721,195328.4724
165722,-1605.72767
165723,103906.5405
165724,57252.04321
165725,83947.84602
165726,115649.9766
165727,-55317.40786
165728,74802.84532
165729,68503.31954
165730,138841.6622
165731,125605.3983
165732,120524.1713
165733,71538.17923
165734,129951.9855
165735,232250.3655
165736,64826.24051
165737,12533.49655
165738,-28623.63667
165739,74173.83674
165740,397411.7682
165741,-23097.6745
165742,36191.39046
165743,273158.6017
165744,191480.7233
165745,318229.4044
165746,15216.92424
165747,288276.8212
165748,-16691.41147
165749,147814.3512
165750,182268.8372
165751,80797.49775
165752,21027.99532
165753,337523.6816
165754,640285.8532
165755,210116.5865
165756,38030.57119
165757,9644.184865
165758,-5681.568804
165759,123460.7838
165760,67432.98852
165761,75864.52872
165762,41211.60593
165763,87006.25146
165764,15992.68127
165765,266252.5118
165766,33247.82308
165767,50629.3862
165768,250224.6815
165769,32874.49703
165770,208449.4658
165771,98515.53961
165772,42516.26177
165773,51166.43159
165774,-30413.20588
165775,82659.16574
165776,115656.932
165777,58900.54609
165778,165823.5137
165779,-18811.30582
165780,15555.35791
165781,59699.3226
165782,61488.87281
165783,70077.47112
165784,24297.66978
165785,108173.1308
165786,28720.60561
165787,267010.2691
165788,61007.81653
165789,66120.20486
165790,20155.37591
165791,-3134.172939
165792,103866.8121
165793,-5842.311826
165794,4904.530711
165795,47735.91825
165796,57853.71375
165797,458745.9971
165798,133903.0792
165799,37349.30129
165800,231361.3098
165801,379980.0776
165802,121366.3446
165803,-14734.19794
165804,43543.2446
165805,64053.57231
165806,105926.8295
165807,6865.960485
165808,223192.2779
165809,11203.85038
165810,34496.88263
165811,285703.2085
165812,217239.8952
165813,197740.6024
165814,87321.68622
165815,79346.16269
165816,135220.3021
165817,110579.0633
165818,-77385.74854
165819,200980.0069
165820,148693.9996
165821,237537.977
165822,59854.25374
165823,101184.6156
165824,921889.7411
165825,87832.78393
165826,53990.38007
165827,85445.90181
165828,445963.3515
165829,40977.3689
165830,211234.7722
165831,147284.2883
165832,-30179.37903
165833,24945.54492
165834,217059.9515
165835,573839.2126
165836,68744.57368
165837,90590.82798
165838,54168.57812
165839,197691.3372
165840,207288.5525
165841,420738.3253
165842,108935.3517
165843,27456.3758
165844,95214.33045
165845,347332.9533
165846,83533.23791
165847,172330.2736
165848,132121.5019
165849,91131.03204
165850,91263.22869
165851,-14772.40873
165852,-20510.76574
165853,62906.80741
165854,160788.5879
165855,60924.94699
165856,173682.0322
165857,234523.671
165858,-6594.074798
165859,-2125.913484
165860,242989.17
165861,158081.3772
165862,-7299.413054
165863,150997.4548
165864,44757.55163
165865,119729.2963
165866,37050.13498
165867,170459.4268
165868,248124.919
165869,58320.49955
165870,66424.20188
165871,136778.4727
165872,23877.29988
165873,133207.0023
165874,162313.1009
165875,224935.3594
165876,242773.8281
165877,193997.6667
165878,20771.03274
165879,94826.33237
165880,302551.8762
165881,-19465.27247
165882,-29506.56133
165883,-38139.70869
165884,52159.75056
165885,136281.8269
165886,-8828.681355
165887,87899.26893
165888,148143.6523
165889,106845.1059
165890,103430.269
165891,-13052.64085
165892,84940.07737
165893,281631.3519
165894,93353.86398
165895,62507.83632
165896,82501.35978
165897,59861.2719
165898,240888.8037
165899,198551.7336
165900,-41376.79054
165901,36372.94163
165902,69330.33637
165903,289736.5393
165904,7408.766291
165905,301804.9393
165906,187201.3142
165907,118900.9683
165908,540346.8081
165909,-17267.31426
165910,11049.71854
165911,210671.7964
165912,103947.1245
165913,63734.61351
165914,120178.2253
165915,-17557.6703
165916,49622.96211
165917,155291.4514
165918,81438.06836
165919,32725.92654
165920,8586.489638
165921,53096.79004
165922,88806.37764
165923,74929.11128
165924,26443.24239
165925,116230.7551
165926,67101.51952
165927,117153.5835
165928,24734.35009
165929,33307.55032
165930,43008.26033
165931,68974
165932,504054.6638
165933,15283.41604
165934,-8289.096263
165935,-19271.49428
165936,271664.5059
165937,34060.91568
165938,5686.554709
165939,217462.5775
165940,4781.761999
165941,6593.328397
165942,128815.6969
165943,21596.2635
165944,-39237.2295
165945,81900.08551
165946,143872.3001
165947,39609.48518
165948,12585.44744
165949,67356.77296
165950,41243.26315
165951,400724.5842
165952,42192.92763
165953,-27141.55773
165954,-34692.90339
165955,64530.94537
165956,240517.0094
165957,116963.9574
165958,175643.3776
165959,359270.4881
165960,59171.95174
165961,6292.406774
165962,77062.05353
165963,342286.6176
165964,205620.9744
165965,113245.5751
165966,84622.30402
165967,2954.150913
165968,43932.31847
165969,236283.3333
165970,268033.3472
165971,-19917.51643
165972,86874.34135
165973,263270.3951
165974,48439.11502
165975,104109.223
165976,57527.45784
165977,112899.6784
165978,157790.6221
165979,76704.53062
165980,293755.4919
165981,26215.7251
165982,30749.60163
165983,219508.1887
165984,142368.0288
165985,220618.9038
165986,-19549.99801
165987,118642.7927
165988,79071.92176
165989,91165.68958
165990,71507.76244
165991,81867.21761
165992,124549.8209
165993,86423.51759
165994,-48412.31882
165995,42031.88753
165996,3565.607025
165997,78760.29194
165998,52692.45039
165999,63076.71797
166000,95855.10379
166001,86083.92511
166002,205794.7366
166003,262681.1564
166004,68520.85744
166005,94957.96724
166006,72418.83823
166007,85694.7449
166008,202459.6515
166009,299708.5856
166010,14882.41456
166011,181695.8634
166012,902175.2053
166013,-13733.90186
166014,106031.4384
166015,150399.1857
166016,192726.226
166017,20644.97862
166018,157855.8274
166019,437649.0815
166020,77864.96191
166021,-5403.651439
166022,11822.30995
166023,79730.76506
166024,67019.38033
166025,53875.17881
166026,514635.5675
166027,46604.3171
166028,258410.8357
166029,39154.39768
166030,28197.1452
166031,148273.4626
166032,242376.4136
166033,59243.21474
166034,188529.5915
166035,99718.39443
166036,68866.5765
166037,45812.02071
166038,90358.68695
166039,248145.6895
166040,84407.44106
166041,322750.5596
166042,-22999.58369
166043,387887.4896
166044,288880.595
166045,22877.96417
166046,109162.2933
166047,-74541.28039
166048,142844.199
166049,104189.3482
166050,116296.5553
166051,22472.35711
166052,-17392.74835
166053,206897.2991
166054,25682.94896
166055,-6541.956421
166056,132696.2201
166057,155618.1869
166058,43261.80227
166059,56191.43356
166060,212765.0259
166061,445424.5561
166062,48692.1973
166063,491061.0335
166064,-47663.83818
166065,31873.61972
166066,54725.02578
166067,275118.3319
166068,94232.2361
166069,265801.1857
166070,-7525.657416
166071,70182.6588
166072,333450.2415
166073,16027.95938
166074,32861.15226
166075,61633.93851
166076,57024.9426
166077,86286.40825
166078,76180.66824
166079,-75538.26261
166080,280396.0634
166081,-16635.27601
166082,222981.0985
166083,35291.86193
166084,-3092.778638
166085,4176.688818
166086,-24684.07299
166087,164138.66
166088,33272.7908
166089,-1888.687805
166090,133672.1913
166091,138056.4959
166092,223632.2906
166093,178939.3068
166094,32666.18213
166095,82556.47142
166096,-3639.098229
166097,-28388.76708
166098,120978.8405
166099,39047.76504
166100,69251.30792
166101,53685.31664
166102,616325.435
166103,60793.11135
166104,44586.14675
166105,58301.14636
166106,74382.0937
166107,154866.0896
166108,382416.3759
166109,202754.7388
166110,327851.9449
166111,72211.97271
166112,91221.23205
166113,26785.8064
166114,93679.82335
166115,3159.032863
166116,41160.13214
166117,-7823.193179
166118,18082.9923
166119,89343.22082
166120,-21655.51595
166121,102291.5631
166122,99004.94172
166123,67553.53614
166124,144578.1927
166125,-4480.556643
166126,5227.648086
166127,8753.469647
166128,34318.76196
166129,357842.9056
166130,326088.7199
166131,52619.30753
166132,71114.66598
166133,36940.18098
166134,69937.42399
166135,14713.67831
166136,-7376.921703
166137,40517.75892
166138,255645.6466
166139,147194.0986
166140,132043.9557
166141,61989.11261
166142,432948.3392
166143,68428.20437
166144,-22477.11878
166145,-61089.94566
166146,13457.43161
166147,14981.18349
166148,260188.5308
166149,132177.7794
166150,117506.1745
166151,66495.57563
166152,94791.29722
166153,327577.816
166154,96037.83912
166155,178119.152
166156,-4331.594829
166157,59945.85294
166158,359175.3331
166159,27933.76939
166160,3223.257384
166161,81202.40004
166162,-17157.65261
166163,34557.26041
166164,7525.432056
166165,506230.8325
166166,50111.18111
166167,43671.46179
166168,90048.40696
166169,35555.86275
166170,190756.4982
166171,-19156.13149
166172,87295.14302
166173,511476.0772
166174,-20050.24762
166175,184497.4389
166176,-41069.43448
166177,342099.9034
166178,188369.2283
